65x50x9t 		7.5
90x75x9t 		11.0
100x75x7t 	9.32
100x75x10t 	13.0
125x75x7t 	10.7
125x75x9t 	13.0
125x75x10t 	14.9
125x75x13t 	19.1
125x90x10t 	16.1
125x90x13t 	20.6
150x90x9t 	16.4
150x90x12t 	21.5
150x100x9t	17.1
150x100x12t 	2.4
150x100x15t 	27.7
200x90x9tx14t 	3.3

-----o-----	0

130x65x8t	11.4
152x102x9.5t	18.2
178x102x9.5t	20.2
